n,f,fCount,S,maxS,decision,countViEQ0,countViEQ1
250,62,62,55,55,-1,119,131
250,62,62,55,55,-1,134,116
250,62,62,55,55,-1,114,136
250,62,62,55,55,-1,126,124
250,62,62,55,55,-1,105,145
250,62,62,55,55,-1,137,113
250,62,62,55,55,-1,125,125
250,62,62,55,55,-1,126,124
250,62,62,55,55,-1,112,138
250,62,62,55,55,-1,114,136
250,62,62,55,55,-1,120,130
250,62,62,55,55,-1,119,131
250,62,62,55,55,-1,123,127
250,62,62,55,55,-1,115,135
250,62,62,55,55,-1,114,136
250,62,62,55,55,-1,125,125
250,62,62,55,55,-1,135,115
250,62,62,55,55,-1,115,135
250,62,62,55,55,-1,128,122
250,62,62,55,55,-1,127,123
250,62,62,55,55,-1,119,131
250,62,62,55,55,-1,123,127
250,62,62,55,55,-1,124,126
250,62,62,55,55,-1,115,135
250,62,62,55,55,-1,128,122
250,62,62,55,55,-1,122,128
250,62,62,55,55,-1,122,128
250,62,62,55,55,-1,126,124
250,62,62,55,55,-1,126,124
250,62,62,55,55,-1,113,137
250,62,62,55,55,-1,121,129
250,62,62,55,55,-1,122,128
250,62,62,55,55,-1,115,135
250,62,62,55,55,-1,138,112
250,62,62,55,55,-1,130,120
250,62,62,55,55,-1,119,131
250,62,62,55,55,-1,129,121
250,62,62,55,55,-1,122,128
250,62,62,55,55,-1,131,119
250,62,62,55,55,-1,116,134
250,62,62,55,55,-1,121,129
250,62,62,55,55,-1,127,123
250,62,62,55,55,-1,129,121
250,62,62,55,55,-1,112,138
250,62,62,55,55,-1,119,131
250,62,62,55,55,-1,121,129
250,62,62,55,55,-1,134,116
250,62,62,55,55,-1,121,129
250,62,62,55,55,-1,120,130
250,62,62,55,55,-1,131,119
250,62,62,55,55,-1,135,115
250,62,62,55,55,-1,118,132
250,62,62,55,55,-1,111,139
250,62,62,55,55,-1,143,107
250,62,62,55,55,-1,111,139
250,62,62,55,55,-1,116,134
250,62,62,55,55,-1,112,138
250,62,62,55,55,-1,120,130
250,62,62,55,55,-1,109,141
250,62,62,55,55,-1,118,132
250,62,62,55,55,-1,127,123
250,62,62,55,55,-1,125,125
250,62,62,55,55,-1,128,122
250,62,62,55,55,-1,131,119
250,62,62,55,55,-1,107,143
250,62,62,55,55,-1,120,130
250,62,62,55,55,-1,121,129
250,62,62,55,55,-1,116,134
250,62,62,55,55,-1,132,118
250,62,62,55,55,-1,111,139
250,62,62,55,55,-1,115,135
250,62,62,55,55,-1,135,115
250,62,62,55,55,-1,120,130
250,62,62,55,55,-1,141,109
250,62,62,55,55,-1,133,117
250,62,62,55,55,-1,130,120
250,124,124,55,55,-1,120,130
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,131,119
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,108,142
250,124,124,55,55,-1,125,125
250,124,124,55,55,-1,126,124
250,124,124,55,55,-1,112,138
250,124,124,55,55,-1,134,116
250,124,124,55,55,-1,139,111
250,124,124,55,55,-1,125,125
250,124,124,55,55,-1,112,138
250,124,124,55,55,-1,124,126
250,124,124,55,55,-1,127,123
250,124,124,55,55,-1,138,112
250,124,124,55,55,-1,131,119
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,116,134
250,124,124,55,55,-1,128,122
250,124,124,55,55,-1,121,129
250,124,124,55,55,-1,120,130
250,124,124,55,55,-1,130,120
250,124,124,55,55,-1,138,112
250,124,124,55,55,-1,112,138
250,124,124,55,55,-1,117,133
250,124,124,55,55,-1,111,139
250,124,124,55,55,-1,124,126
250,124,124,55,55,-1,139,111
250,124,124,55,55,-1,121,129
250,124,124,55,55,-1,135,115
250,124,124,55,55,-1,132,118
250,124,124,55,55,-1,127,123
250,124,124,55,55,-1,131,119
250,124,124,55,55,-1,119,131
250,124,124,55,55,-1,127,123
250,124,124,55,55,-1,131,119
250,124,124,55,55,-1,132,118
250,124,124,55,55,-1,113,137
250,124,124,55,55,-1,134,116
250,124,124,55,55,-1,126,124
250,124,124,55,55,-1,122,128
250,124,124,55,55,-1,119,131
250,124,124,55,55,-1,122,128
250,124,124,55,55,-1,121,129
250,124,124,55,55,-1,126,124
250,124,124,55,55,-1,131,119
250,124,124,55,55,-1,124,126
250,124,124,55,55,-1,133,117
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,117,133
250,124,124,55,55,-1,121,129
250,124,124,55,55,-1,134,116
250,124,124,55,55,-1,124,126
250,124,124,55,55,-1,125,125
250,124,124,55,55,-1,125,125
250,124,124,55,55,-1,108,142
250,124,124,55,55,-1,120,130
250,124,124,55,55,-1,121,129
250,124,124,55,55,-1,112,138
250,124,124,55,55,-1,125,125
250,124,124,55,55,-1,117,133
250,124,124,55,55,-1,130,120
250,124,124,55,55,-1,115,135
250,124,124,55,55,-1,128,122
250,124,124,55,55,-1,124,126
250,124,124,55,55,-1,127,123
250,124,124,55,55,-1,122,128
250,124,124,55,55,-1,126,124
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,145,105
250,124,124,55,55,-1,112,138
250,124,124,55,55,-1,119,131
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,119,131
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,114,136
250,124,124,55,55,-1,118,132
250,124,124,55,55,-1,128,122
250,124,124,55,55,-1,130,120
250,124,124,55,55,-1,135,115
250,124,124,55,55,-1,123,127
250,124,124,55,55,-1,122,128
250,124,124,55,55,-1,112,138
250,124,124,55,55,-1,128,122
250,124,124,55,55,-1,127,123
250,124,124,55,55,-1,113,137
250,124,124,55,55,-1,140,110
250,124,124,55,55,-1,128,122
250,124,124,55,55,-1,117,133
250,124,124,55,55,-1,113,137
250,124,124,55,55,-1,119,131
250,124,124,55,55,-1,116,134
250,124,124,55,55,-1,129,121
250,124,124,55,55,-1,105,145
250,124,124,55,55,-1,114,136
250,124,124,55,55,-1,128,122
250,124,124,55,55,-1,134,116
250,124,124,55,55,-1,117,133
250,124,124,55,55,-1,122,128
250,124,124,55,55,-1,122,128
250,0,0,60,1,1,122,128
250,0,0,60,1,0,127,123
250,0,0,60,1,0,128,122
250,0,0,60,1,0,134,116
250,0,0,60,1,1,111,139
250,0,0,60,1,0,130,120
250,0,0,60,1,0,132,118
250,0,0,60,1,1,122,128
250,0,0,60,1,0,131,119
250,0,0,60,1,0,130,120
250,0,0,60,1,0,134,116
250,0,0,60,1,0,130,120
250,0,0,60,1,0,130,120
250,0,0,60,1,1,123,127
250,0,0,60,1,1,122,128
250,0,0,60,1,0,133,117
250,0,0,60,1,1,108,142
250,0,0,60,1,1,115,135
250,0,0,60,1,1,113,137
250,0,0,60,1,0,143,107
250,0,0,60,1,1,120,130
250,0,0,60,1,1,122,128
250,0,0,60,1,0,134,116
250,0,0,60,1,0,134,116
250,0,0,60,1,1,121,129
250,0,0,60,1,1,117,133
250,0,0,60,1,1,119,131
250,0,0,60,1,0,126,124
250,0,0,60,1,1,119,131
250,0,0,60,1,1,120,130
250,0,0,60,1,0,130,120
250,0,0,60,1,0,129,121
250,0,0,60,1,1,119,131
250,0,0,60,1,1,105,145
250,0,0,60,1,1,123,127
250,0,0,60,1,1,124,126
250,0,0,60,1,0,132,118
250,0,0,60,1,1,124,126
250,0,0,60,1,1,116,134
250,0,0,60,1,1,124,126
250,0,0,60,1,0,126,124
250,0,0,60,1,0,138,112
250,0,0,60,1,0,133,117
250,0,0,60,1,1,121,129
250,0,0,60,1,0,133,117
250,0,0,60,1,0,131,119
250,0,0,60,1,0,125,125
250,0,0,60,1,0,140,110
250,0,0,60,1,0,130,120
250,0,0,60,1,1,124,126
250,0,0,60,1,1,114,136
250,0,0,60,1,1,120,130
250,0,0,60,1,1,125,125
250,0,0,60,1,0,133,117
250,0,0,60,1,0,142,108
250,0,0,60,1,0,132,118
250,0,0,60,1,0,127,123
250,0,0,60,1,0,127,123
250,0,0,60,1,0,129,121
250,0,0,60,1,0,128,122
250,0,0,60,1,1,122,128
250,0,0,60,1,1,117,133
250,0,0,60,1,0,126,124
250,0,0,60,1,1,121,129
250,0,0,60,1,1,123,127
250,0,0,60,1,1,116,134
250,0,0,60,1,0,137,113
250,0,0,60,1,0,131,119
250,0,0,60,1,1,119,131
250,0,0,60,1,1,122,128
250,0,0,60,1,1,118,132
250,0,0,60,1,0,135,115
250,0,0,60,1,0,126,124
250,0,0,60,1,0,127,123
250,0,0,60,1,0,133,117
250,0,0,60,1,0,128,122
250,0,0,60,1,0,130,120
250,0,0,60,1,0,132,118
250,0,0,60,1,1,123,127
250,0,0,60,1,1,119,131
250,0,0,60,1,0,132,118
250,0,0,60,1,0,135,115
250,0,0,60,1,1,123,127
250,0,0,60,1,0,131,119
250,0,0,60,1,1,113,137
250,0,0,60,1,0,129,121
250,0,0,60,1,1,110,140
250,0,0,60,1,1,121,129
250,0,0,60,1,1,123,127
250,0,0,60,1,1,106,144
250,0,0,60,1,1,123,127
250,0,0,60,1,1,121,129
250,0,0,60,1,0,125,125
250,0,0,60,1,0,127,123
250,0,0,60,1,0,132,118
250,0,0,60,1,1,119,131
250,0,0,60,1,0,128,122
250,0,0,60,1,0,141,109
250,0,0,60,1,1,123,127
250,0,0,60,1,1,121,129
250,62,62,60,60,-1,128,122
250,62,62,60,60,-1,121,129
250,62,62,60,60,-1,120,130
250,62,62,60,60,-1,124,126
250,62,62,60,60,-1,125,125
250,62,62,60,60,-1,120,130
250,62,62,60,60,-1,114,136
250,62,62,60,60,-1,124,126
250,62,62,60,60,-1,140,110
250,62,62,60,60,-1,121,129
250,62,62,60,60,-1,131,119
250,62,62,60,60,-1,119,131
250,62,62,60,60,-1,127,123
250,62,62,60,60,-1,122,128
250,62,62,60,60,-1,116,134
250,62,62,60,60,-1,113,137
250,62,62,60,60,-1,118,132
250,62,62,60,60,-1,135,115
250,62,62,60,60,-1,129,121
250,62,62,60,60,-1,129,121
250,62,62,60,60,-1,132,118
250,62,62,60,60,-1,130,120
250,62,62,60,60,-1,134,116
250,62,62,60,60,-1,129,121
250,62,62,60,60,-1,123,127
250,62,62,60,60,-1,118,132
250,62,62,60,60,-1,118,132
250,62,62,60,60,-1,117,133
250,62,62,60,60,-1,118,132
250,62,62,60,60,-1,134,116
250,62,62,60,60,-1,127,123
250,62,62,60,60,-1,122,128
250,62,62,60,60,-1,136,114
250,62,62,60,60,-1,125,125
250,62,62,60,60,-1,142,108
250,62,62,60,60,-1,128,122
250,62,62,60,60,-1,135,115
250,62,62,60,60,-1,136,114
250,62,62,60,60,-1,121,129
250,62,62,60,60,-1,114,136
250,62,62,60,60,-1,113,137
250,62,62,60,60,-1,130,120
250,62,62,60,60,-1,118,132
250,62,62,60,60,-1,130,120
250,62,62,60,60,-1,134,116
250,62,62,60,60,-1,126,124
250,62,62,60,60,-1,129,121
250,62,62,60,60,-1,123,127
250,62,62,60,60,-1,125,125
250,62,62,60,60,-1,123,127
250,62,62,60,60,-1,126,124
250,62,62,60,60,-1,121,129
250,62,62,60,60,-1,122,128
250,62,62,60,60,-1,122,128
250,62,62,60,60,-1,116,134
250,62,62,60,60,-1,122,128
250,62,62,60,60,-1,118,132
250,62,62,60,60,-1,127,123
250,62,62,60,60,-1,125,125
250,62,62,60,60,-1,132,118
250,62,62,60,60,-1,127,123
250,62,62,60,60,-1,111,139
250,62,62,60,60,-1,125,125
250,62,62,60,60,-1,141,109
250,62,62,60,60,-1,124,126
250,62,62,60,60,-1,124,126
250,62,62,60,60,-1,113,137
250,62,62,60,60,-1,130,120
250,62,62,60,60,-1,127,123
250,62,62,60,60,-1,120,130
250,62,62,60,60,-1,145,105
250,62,62,60,60,-1,136,114
250,62,62,60,60,-1,128,122
250,62,62,60,60,-1,130,120
250,62,62,60,60,-1,114,136
250,62,62,60,60,-1,113,137
250,62,62,60,60,-1,114,136
250,62,62,60,60,-1,115,135
250,62,62,60,60,-1,129,121
250,62,62,60,60,-1,134,116
250,62,62,60,60,-1,123,127
250,62,62,60,60,-1,127,123
250,62,62,60,60,-1,127,123
250,62,62,60,60,-1,140,110
250,62,62,60,60,-1,108,142
250,62,62,60,60,-1,130,120
250,62,62,60,60,-1,115,135
250,62,62,60,60,-1,125,125
250,62,62,60,60,-1,129,121
250,62,62,60,60,-1,123,127
250,62,62,60,60,-1,133,117
250,62,62,60,60,-1,122,128
250,62,62,60,60,-1,124,126
250,62,62,60,60,-1,120,130
250,62,62,60,60,-1,117,133
250,62,62,60,60,-1,131,119
250,62,62,60,60,-1,114,136
250,62,62,60,60,-1,113,137
250,62,62,60,60,-1,119,131
250,62,62,60,60,-1,128,122
250,124,124,60,60,-1,132,118
250,124,124,60,60,-1,127,123
250,124,124,60,60,-1,125,125
250,124,124,60,60,-1,129,121
250,124,124,60,60,-1,123,127
250,124,124,60,60,-1,117,133
250,124,124,60,60,-1,117,133
250,124,124,60,60,-1,122,128
250,124,124,60,60,-1,136,114
250,124,124,60,60,-1,122,128
250,124,124,60,60,-1,119,131
250,124,124,60,60,-1,135,115
250,124,124,60,60,-1,135,115
250,124,124,60,60,-1,107,143
250,124,124,60,60,-1,128,122
250,124,124,60,60,-1,118,132
250,124,124,60,60,-1,121,129
250,124,124,60,60,-1,131,119
250,124,124,60,60,-1,126,124
250,124,124,60,60,-1,131,119
250,124,124,60,60,-1,120,130
250,124,124,60,60,-1,127,123
250,124,124,60,60,-1,121,129
250,124,124,60,60,-1,130,120
250,124,124,60,60,-1,128,122
250,124,124,60,60,-1,132,118
250,124,124,60,60,-1,121,129
250,124,124,60,60,-1,139,111
250,124,124,60,60,-1,119,131
250,124,124,60,60,-1,125,125
250,124,124,60,60,-1,136,114
250,124,124,60,60,-1,128,122
250,124,124,60,60,-1,136,114
250,124,124,60,60,-1,128,122
250,124,124,60,60,-1,145,105
250,124,124,60,60,-1,124,126
250,124,124,60,60,-1,128,122
250,124,124,60,60,-1,132,118
250,124,124,60,60,-1,124,126
250,124,124,60,60,-1,126,124
250,124,124,60,60,-1,124,126
250,124,124,60,60,-1,129,121
250,124,124,60,60,-1,119,131
250,124,124,60,60,-1,122,128
250,124,124,60,60,-1,124,126
250,124,124,60,60,-1,113,137
250,124,124,60,60,-1,127,123
250,124,124,60,60,-1,120,130
250,124,124,60,60,-1,122,128
250,124,124,60,60,-1,121,129
250,124,124,60,60,-1,138,112
250,124,124,60,60,-1,125,125
250,124,124,60,60,-1,117,133
250,124,124,60,60,-1,128,122
250,124,124,60,60,-1,137,113
250,124,124,60,60,-1,116,134
250,124,124,60,60,-1,121,129
250,124,124,60,60,-1,117,133
250,124,124,60,60,-1,135,115
250,124,124,60,60,-1,126,124
250,124,124,60,60,-1,128,122
250,124,124,60,60,-1,115,135
250,124,124,60,60,-1,122,128
250,124,124,60,60,-1,119,131
250,124,124,60,60,-1,132,118
250,124,124,60,60,-1,124,126
250,124,124,60,60,-1,123,127
250,124,124,60,60,-1,113,137
250,124,124,60,60,-1,119,131
250,124,124,60,60,-1,130,120
250,124,124,60,60,-1,131,119
250,124,124,60,60,-1,120,130
250,124,124,60,60,-1,138,112
250,124,124,60,60,-1,131,119
250,124,124,60,60,-1,140,110
250,124,124,60,60,-1,130,120
250,124,124,60,60,-1,127,123
250,124,124,60,60,-1,106,144
250,124,124,60,60,-1,122,128
250,124,124,60,60,-1,123,127
250,124,124,60,60,-1,123,127
250,124,124,60,60,-1,136,114
250,124,124,60,60,-1,123,127
250,124,124,60,60,-1,132,118
250,124,124,60,60,-1,114,136
250,124,124,60,60,-1,124,126
250,124,124,60,60,-1,135,115
250,124,124,60,60,-1,133,117
250,124,124,60,60,-1,123,127
250,124,124,60,60,-1,126,124
250,124,124,60,60,-1,135,115
250,124,124,60,60,-1,132,118
250,124,124,60,60,-1,123,127
250,124,124,60,60,-1,115,135
250,124,124,60,60,-1,129,121
250,124,124,60,60,-1,134,116
250,124,124,60,60,-1,108,142
250,124,124,60,60,-1,121,129
250,124,124,60,60,-1,141,109
250,124,124,60,60,-1,117,133
250,0,0,65,1,0,131,119
250,0,0,65,1,1,116,134
250,0,0,65,1,1,115,135
250,0,0,65,1,0,144,106
250,0,0,65,1,1,123,127
250,0,0,65,1,0,129,121
250,0,0,65,1,0,130,120
250,0,0,65,1,1,120,130
250,0,0,65,1,0,135,115
250,0,0,65,1,0,130,120
250,0,0,65,1,1,122,128
250,0,0,65,1,1,111,139
250,0,0,65,1,1,105,145
250,0,0,65,1,0,138,112
250,0,0,65,1,0,127,123
250,0,0,65,1,0,135,115
250,0,0,65,1,1,121,129
250,0,0,65,1,1,123,127
250,0,0,65,1,0,143,107
250,0,0,65,1,0,131,119
250,0,0,65,1,1,124,126
250,0,0,65,1,1,125,125
250,0,0,65,1,0,129,121
250,0,0,65,1,0,133,117
250,0,0,65,1,0,125,125
250,0,0,65,1,1,121,129
250,0,0,65,1,0,127,123
250,0,0,65,1,0,125,125
250,0,0,65,1,0,128,122
250,0,0,65,1,0,129,121
250,0,0,65,1,0,137,113
250,0,0,65,1,1,120,130
250,0,0,65,1,1,117,133
250,0,0,65,1,0,129,121
250,0,0,65,1,1,120,130
250,0,0,65,1,1,119,131
250,0,0,65,1,0,139,111
250,0,0,65,1,0,131,119
250,0,0,65,1,0,136,114
250,0,0,65,1,0,128,122
250,0,0,65,1,0,132,118
250,0,0,65,1,0,138,112
250,0,0,65,1,0,134,116
250,0,0,65,1,0,129,121
250,0,0,65,1,0,129,121
250,0,0,65,1,1,118,132
250,0,0,65,1,1,112,138
250,0,0,65,1,1,118,132
250,0,0,65,1,0,125,125
250,0,0,65,1,0,133,117
250,0,0,65,1,1,124,126
250,0,0,65,1,1,121,129
250,0,0,65,1,1,124,126
250,0,0,65,1,0,136,114
250,0,0,65,1,1,119,131
250,0,0,65,1,1,121,129
250,0,0,65,1,0,144,106
250,0,0,65,1,0,131,119
250,0,0,65,1,0,128,122
250,0,0,65,1,0,133,117
250,0,0,65,1,1,118,132
250,0,0,65,1,1,119,131
250,0,0,65,1,1,119,131
250,0,0,65,1,1,116,134
250,0,0,65,1,0,129,121
250,0,0,65,1,0,127,123
250,0,0,65,1,1,117,133
250,0,0,65,1,1,120,130
250,0,0,65,1,0,126,124
250,0,0,65,1,0,132,118
250,0,0,65,1,0,133,117
250,0,0,65,1,0,130,120
250,0,0,65,1,0,129,121
250,0,0,65,1,1,117,133
250,0,0,65,1,0,140,110
250,0,0,65,1,1,123,127
250,0,0,65,1,0,135,115
250,0,0,65,1,1,118,132
250,0,0,65,1,0,128,122
250,0,0,65,1,0,128,122
250,0,0,65,1,1,121,129
250,0,0,65,1,1,115,135
250,0,0,65,1,0,127,123
250,0,0,65,1,1,121,129
250,0,0,65,1,1,123,127
250,0,0,65,1,0,148,102
250,0,0,65,1,1,120,130
250,0,0,65,1,0,126,124
250,0,0,65,1,0,131,119
250,0,0,65,1,1,112,138
250,0,0,65,1,0,128,122
250,0,0,65,1,0,127,123
250,0,0,65,1,1,115,135
250,0,0,65,1,0,126,124
250,0,0,65,1,1,120,130
250,0,0,65,1,0,130,120
250,0,0,65,1,1,112,138
250,0,0,65,1,0,128,122
250,0,0,65,1,1,121,129
250,0,0,65,1,0,140,110
250,62,62,65,65,-1,119,131
250,62,62,65,65,-1,123,127
250,62,62,65,65,-1,120,130
250,62,62,65,65,-1,120,130
250,62,62,65,65,-1,121,129
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,95,155
250,62,62,65,65,-1,123,127
250,62,62,65,65,-1,115,135
250,62,62,65,65,-1,128,122
250,62,62,65,65,-1,103,147
250,62,62,65,65,-1,122,128
250,62,62,65,65,-1,128,122
250,62,62,65,65,-1,121,129
250,62,62,65,65,-1,110,140
250,62,62,65,65,-1,130,120
250,62,62,65,65,-1,122,128
250,62,62,65,65,-1,115,135
250,62,62,65,65,-1,101,149
250,62,62,65,65,-1,115,135
250,62,62,65,65,-1,116,134
250,62,62,65,65,-1,129,121
250,62,62,65,65,-1,126,124
250,62,62,65,65,-1,116,134
250,62,62,65,65,-1,128,122
250,62,62,65,65,-1,123,127
250,62,62,65,65,-1,129,121
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,121,129
250,62,62,65,65,-1,122,128
250,62,62,65,65,-1,122,128
250,62,62,65,65,-1,118,132
250,62,62,65,65,-1,130,120
250,62,62,65,65,-1,116,134
250,62,62,65,65,-1,125,125
250,62,62,65,65,-1,126,124
250,62,62,65,65,-1,132,118
250,62,62,65,65,-1,109,141
250,62,62,65,65,-1,133,117
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,117,133
250,62,62,65,65,-1,125,125
250,62,62,65,65,-1,119,131
250,62,62,65,65,-1,116,134
250,62,62,65,65,-1,127,123
250,62,62,65,65,-1,125,125
250,62,62,65,65,-1,130,120
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,123,127
250,62,62,65,65,-1,138,112
250,62,62,65,65,-1,121,129
250,62,62,65,65,-1,124,126
250,62,62,65,65,-1,125,125
250,62,62,65,65,-1,123,127
250,62,62,65,65,-1,133,117
250,62,62,65,65,-1,130,120
250,62,62,65,65,-1,122,128
250,62,62,65,65,-1,127,123
250,62,62,65,65,-1,129,121
250,62,62,65,65,-1,119,131
250,62,62,65,65,-1,132,118
250,62,62,65,65,-1,120,130
250,62,62,65,65,-1,132,118
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,124,126
250,62,62,65,65,-1,113,137
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,121,129
250,62,62,65,65,-1,114,136
250,62,62,65,65,-1,109,141
250,62,62,65,65,-1,123,127
250,62,62,65,65,-1,125,125
250,62,62,65,65,-1,126,124
250,62,62,65,65,-1,126,124
250,62,62,65,65,-1,126,124
250,62,62,65,65,-1,124,126
250,62,62,65,65,-1,142,108
250,62,62,65,65,-1,130,120
250,62,62,65,65,-1,134,116
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,135,115
250,62,62,65,65,-1,122,128
250,62,62,65,65,-1,125,125
250,62,62,65,65,-1,119,131
250,62,62,65,65,-1,133,117
250,62,62,65,65,-1,126,124
250,62,62,65,65,-1,115,135
250,62,62,65,65,-1,138,112
250,62,62,65,65,-1,127,123
250,62,62,65,65,-1,115,135
250,62,62,65,65,-1,115,135
250,62,62,65,65,-1,132,118
250,62,62,65,65,-1,131,119
250,62,62,65,65,-1,124,126
250,62,62,65,65,-1,112,138
250,62,62,65,65,-1,118,132
250,62,62,65,65,-1,122,128
250,62,62,65,65,-1,133,117
250,62,62,65,65,-1,119,131
250,62,62,65,65,-1,116,134
250,124,124,65,65,-1,122,128
250,124,124,65,65,-1,128,122
250,124,124,65,65,-1,135,115
250,124,124,65,65,-1,127,123
250,124,124,65,65,-1,122,128
250,124,124,65,65,-1,122,128
250,124,124,65,65,-1,126,124
250,124,124,65,65,-1,114,136
250,124,124,65,65,-1,130,120
250,124,124,65,65,-1,127,123
250,124,124,65,65,-1,121,129
250,124,124,65,65,-1,124,126
250,124,124,65,65,-1,113,137
250,124,124,65,65,-1,116,134
250,124,124,65,65,-1,115,135
250,124,124,65,65,-1,121,129
250,124,124,65,65,-1,120,130
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,121,129
250,124,124,65,65,-1,137,113
250,124,124,65,65,-1,127,123
250,124,124,65,65,-1,124,126
250,124,124,65,65,-1,132,118
250,124,124,65,65,-1,135,115
250,124,124,65,65,-1,126,124
250,124,124,65,65,-1,127,123
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,128,122
250,124,124,65,65,-1,130,120
250,124,124,65,65,-1,126,124
250,124,124,65,65,-1,125,125
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,133,117
250,124,124,65,65,-1,138,112
250,124,124,65,65,-1,126,124
250,124,124,65,65,-1,120,130
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,124,126
250,124,124,65,65,-1,114,136
250,124,124,65,65,-1,117,133
250,124,124,65,65,-1,122,128
250,124,124,65,65,-1,129,121
250,124,124,65,65,-1,123,127
250,124,124,65,65,-1,116,134
250,124,124,65,65,-1,104,146
250,124,124,65,65,-1,117,133
250,124,124,65,65,-1,123,127
250,124,124,65,65,-1,131,119
250,124,124,65,65,-1,131,119
250,124,124,65,65,-1,124,126
250,124,124,65,65,-1,133,117
250,124,124,65,65,-1,113,137
250,124,124,65,65,-1,131,119
250,124,124,65,65,-1,129,121
250,124,124,65,65,-1,125,125
250,124,124,65,65,-1,132,118
250,124,124,65,65,-1,119,131
250,124,124,65,65,-1,136,114
250,124,124,65,65,-1,135,115
250,124,124,65,65,-1,126,124
250,124,124,65,65,-1,121,129
250,124,124,65,65,-1,120,130
250,124,124,65,65,-1,116,134
250,124,124,65,65,-1,125,125
250,124,124,65,65,-1,129,121
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,121,129
250,124,124,65,65,-1,121,129
250,124,124,65,65,-1,140,110
250,124,124,65,65,-1,141,109
250,124,124,65,65,-1,130,120
250,124,124,65,65,-1,125,125
250,124,124,65,65,-1,120,130
250,124,124,65,65,-1,132,118
250,124,124,65,65,-1,135,115
250,124,124,65,65,-1,109,141
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,129,121
250,124,124,65,65,-1,125,125
250,124,124,65,65,-1,118,132
250,124,124,65,65,-1,115,135
250,124,124,65,65,-1,134,116
250,124,124,65,65,-1,122,128
250,124,124,65,65,-1,124,126
250,124,124,65,65,-1,129,121
250,124,124,65,65,-1,125,125
250,124,124,65,65,-1,135,115
250,124,124,65,65,-1,126,124
250,124,124,65,65,-1,119,131
250,124,124,65,65,-1,119,131
250,124,124,65,65,-1,108,142
250,124,124,65,65,-1,120,130
250,124,124,65,65,-1,130,120
250,124,124,65,65,-1,136,114
250,124,124,65,65,-1,133,117
250,124,124,65,65,-1,119,131
250,124,124,65,65,-1,126,124
250,124,124,65,65,-1,125,125
250,124,124,65,65,-1,133,117
250,0,0,70,1,0,136,114
250,0,0,70,1,0,130,120
250,0,0,70,1,0,128,122
250,0,0,70,1,0,129,121
250,0,0,70,1,0,130,120
250,0,0,70,1,0,125,125
250,0,0,70,1,1,122,128
250,0,0,70,1,0,129,121
250,0,0,70,1,0,125,125
250,0,0,70,1,0,127,123
250,0,0,70,1,1,121,129
250,0,0,70,1,0,139,111
250,0,0,70,1,1,104,146
250,0,0,70,1,1,120,130
250,0,0,70,1,0,128,122
250,0,0,70,1,1,106,144
250,0,0,70,1,0,134,116
250,0,0,70,1,1,122,128
250,0,0,70,1,0,131,119
250,0,0,70,1,1,119,131
250,0,0,70,1,0,131,119
250,0,0,70,1,0,132,118
250,0,0,70,1,1,124,126
250,0,0,70,1,1,119,131
250,0,0,70,1,0,144,106
250,0,0,70,1,0,138,112
250,0,0,70,1,1,123,127
250,0,0,70,1,0,134,116
250,0,0,70,1,1,112,138
250,0,0,70,1,1,123,127
250,0,0,70,1,0,134,116
250,0,0,70,1,1,119,131
250,0,0,70,1,1,114,136
250,0,0,70,1,0,133,117
250,0,0,70,1,1,123,127
250,0,0,70,1,0,126,124
250,0,0,70,1,0,131,119
250,0,0,70,1,0,125,125
250,0,0,70,1,1,120,130
250,0,0,70,1,1,121,129
250,0,0,70,1,0,137,113
250,0,0,70,1,1,121,129
250,0,0,70,1,0,137,113
250,0,0,70,1,1,124,126
250,0,0,70,1,0,130,120
250,0,0,70,1,0,127,123
250,0,0,70,1,1,122,128
250,0,0,70,1,0,128,122
250,0,0,70,1,0,128,122
250,0,0,70,1,1,115,135
250,0,0,70,1,0,130,120
250,0,0,70,1,0,132,118
250,0,0,70,1,0,134,116
250,0,0,70,1,0,137,113
250,0,0,70,1,1,108,142
250,0,0,70,1,1,108,142
250,0,0,70,1,1,116,134
250,0,0,70,1,0,131,119
250,0,0,70,1,1,124,126
250,0,0,70,1,0,135,115
250,0,0,70,1,0,140,110
